,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1030,26,0,1,1384,1,3,4,1,1,1,82,4,1,2,4,1,4420,13421,1,0,22,4,2,1,8,2,3,8,7,0,7
1031,50,0,1,939,1,24,3,0,4,1,95,3,4,3,3,1,13973,4161,3,1,18,3,4,1,22,2,3,12,11,1,5
1032,35,0,2,853,0,18,5,0,2,1,71,3,3,0,1,1,9069,11031,1,0,22,4,4,1,9,3,2,9,8,1,8
1033,55,0,1,836,1,2,4,2,2,1,98,2,1,1,4,1,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4
1034,42,0,1,557,1,18,4,0,4,1,35,3,2,1,1,2,5410,11189,6,1,17,3,3,1,9,3,2,4,3,1,2
1035,35,0,1,185,1,23,4,1,2,1,91,1,1,2,3,1,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3
1036,28,0,2,193,1,2,3,0,4,1,52,2,1,2,4,1,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2
1037,30,0,1,1358,1,24,1,0,4,1,67,3,1,2,3,2,2693,13335,1,0,22,4,2,1,1,2,3,1,0,0,0
1038,46,0,1,1277,0,2,3,0,3,1,74,3,3,0,4,2,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3
1039,36,0,2,884,1,23,2,1,3,1,41,4,2,2,4,1,2571,12290,4,0,17,3,3,1,17,3,3,5,2,0,3
1040,35,0,0,208,1,8,4,0,3,0,52,3,2,6,3,1,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9
1041,38,1,1,903,1,2,3,1,3,1,81,3,2,3,2,1,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4
1042,33,0,1,589,1,28,4,0,2,1,79,3,2,2,3,1,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7
1043,35,0,1,950,1,7,3,5,3,1,59,3,3,3,3,0,10221,18869,3,0,21,4,2,0,17,3,4,8,5,1,6
1044,29,1,1,408,0,23,1,0,4,0,45,2,3,0,1,1,7336,11162,1,0,13,3,1,1,11,3,1,11,8,3,10
1045,27,0,1,1134,1,16,4,2,3,0,37,3,1,2,2,1,2811,12086,9,0,14,3,2,1,4,2,3,2,2,2,2
1046,48,0,1,1108,1,15,4,5,3,0,65,3,1,1,1,1,2367,16530,8,0,12,3,4,1,10,3,2,8,2,7,6
1047,50,0,1,1452,1,11,3,0,3,0,53,3,5,4,2,0,19926,17053,3,0,15,3,2,0,21,5,3,5,4,4,4
1048,56,0,0,667,1,1,4,0,3,1,57,3,2,6,3,2,6306,26236,1,0,21,4,1,1,13,2,2,13,12,1,9
1049,38,0,0,1336,2,2,3,4,1,1,100,3,1,8,2,2,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8
1050,59,0,0,1420,2,2,4,4,3,0,32,2,5,4,4,1,18844,21922,9,0,21,4,4,1,30,3,3,3,2,2,2
1051,34,0,1,943,1,9,3,0,4,1,86,3,3,6,4,2,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6
1052,40,0,1,750,1,12,3,0,2,0,47,3,2,6,1,2,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7
1053,27,0,1,511,0,2,2,1,1,0,89,4,2,0,3,0,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7
1054,36,0,1,1040,1,3,2,0,4,1,79,4,2,6,1,2,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4
1055,27,0,1,618,1,4,3,0,2,0,76,3,1,1,3,0,2318,17808,1,0,19,3,3,0,1,2,3,1,1,0,0
1056,43,0,1,589,1,14,2,0,2,1,94,3,4,7,1,1,17159,5200,6,0,24,4,3,1,22,3,3,4,1,1,0
1057,31,1,2,703,0,2,3,0,3,0,90,2,1,5,4,0,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0
1058,29,0,1,1210,0,2,3,1,1,1,78,2,2,0,2,1,6644,3687,2,0,19,3,2,2,10,2,3,0,0,0,0
1059,56,0,1,1443,0,11,5,3,4,0,89,2,2,0,1,1,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0
1060,44,0,0,489,1,23,3,1,2,1,67,3,2,2,2,1,2042,25043,4,0,12,3,3,1,17,3,4,3,2,1,2
1061,31,0,2,1125,0,7,4,3,1,0,68,3,3,0,1,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2
1062,59,0,1,715,1,2,3,0,3,0,69,2,4,3,4,0,13726,21829,3,1,13,3,1,0,30,4,3,5,3,4,3
1063,34,0,1,401,1,1,3,0,4,0,86,2,1,2,2,1,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2
1064,46,0,1,168,0,4,2,3,4,0,33,2,5,4,2,1,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8
1065,54,0,2,928,1,20,4,0,4,0,31,3,2,1,3,0,4869,16885,3,0,12,3,4,0,20,4,2,4,3,0,3
1066,22,0,1,581,1,1,2,0,4,1,63,3,1,1,3,0,3375,17624,0,0,12,3,4,0,4,2,4,3,2,1,2
1067,28,1,1,1404,1,17,3,2,3,1,32,2,1,2,4,2,2367,18779,5,0,12,3,1,1,6,2,2,4,1,0,3
1068,49,0,1,464,1,16,3,1,4,0,74,3,1,2,1,2,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2
1069,22,0,1,604,1,6,1,1,1,1,69,3,1,1,3,1,2773,12145,0,0,20,4,4,0,3,3,3,2,2,2,2
1070,30,0,1,911,1,1,2,1,4,1,76,3,1,2,2,1,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7
1071,45,0,1,950,1,28,3,2,4,1,97,3,1,1,4,1,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3
1072,54,0,1,155,1,9,2,0,1,0,67,3,2,1,3,1,2897,22474,3,0,11,3,3,2,9,6,2,4,3,2,3
1073,35,0,1,1232,0,16,3,3,3,1,96,3,3,0,2,1,8020,5100,0,0,15,3,3,2,12,3,2,11,9,6,9
1074,55,0,1,1117,0,18,5,0,1,0,83,3,4,4,2,0,16835,9873,3,0,23,4,4,0,37,2,3,10,9,7,7
1075,35,0,1,1029,1,16,3,0,4,0,91,2,3,6,2,0,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3
1076,29,1,2,337,1,14,1,5,3,0,84,3,3,6,4,0,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7
1077,58,0,0,390,1,1,4,0,4,1,32,1,2,6,3,2,5660,17056,2,1,13,3,4,1,12,2,3,5,3,1,2
1078,45,0,1,561,0,2,3,5,4,1,61,3,2,0,2,1,4805,16177,0,0,19,3,2,1,9,3,4,8,7,3,7
1079,27,0,1,155,1,4,3,0,2,1,87,4,2,3,2,1,6142,5174,1,1,20,4,2,1,6,0,3,6,2,0,3
1080,29,0,1,657,1,27,3,1,2,0,66,3,2,6,3,1,4335,25549,4,0,12,3,1,1,11,3,2,8,7,1,1
1081,35,0,1,882,0,3,4,0,4,1,92,3,3,0,4,2,7823,6812,6,0,13,3,2,1,12,2,3,10,9,0,8
1082,36,1,1,1456,0,13,5,3,2,1,96,2,2,0,1,2,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2
1083,40,0,1,1342,0,9,2,1,1,1,47,3,2,0,1,1,5473,19345,0,0,12,3,4,0,9,5,4,8,4,7,1
1084,34,0,1,1400,0,9,1,0,2,0,70,3,2,0,3,1,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3
1085,49,0,1,809,1,1,3,0,3,1,36,3,4,4,3,0,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0
1086,42,0,0,335,1,23,2,0,4,1,37,2,2,1,3,0,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7
1087,26,0,1,991,1,6,3,0,3,0,71,3,1,2,4,1,2659,17759,1,1,13,3,3,1,3,2,3,3,2,0,2
1088,41,0,1,642,1,1,3,0,4,1,76,3,1,1,4,1,2782,21412,3,0,22,4,1,1,12,3,3,5,3,1,0
1089,37,0,0,142,0,9,4,1,1,1,69,3,3,0,2,2,8834,24666,1,0,13,3,4,1,9,6,3,9,5,7,7
1090,44,0,1,1488,0,1,5,3,2,0,75,3,2,0,1,2,5454,4009,5,1,21,4,3,1,9,2,2,4,3,1,3
1091,23,0,1,507,1,20,1,0,1,1,97,3,2,2,3,0,2272,24812,0,0,14,3,2,0,5,2,3,4,3,1,2
1092,44,0,2,383,0,1,5,3,1,0,79,3,2,0,3,1,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0
1093,45,0,1,1038,1,20,3,1,2,1,95,1,3,6,1,2,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7
1094,18,1,1,230,1,3,3,0,3,1,54,3,1,2,3,0,1420,25233,1,0,13,3,3,0,0,2,3,0,0,0,0
1095,51,0,1,432,1,9,4,0,4,1,96,3,1,2,4,1,2075,18725,3,0,23,4,2,2,10,4,3,4,2,0,3
1096,35,0,2,146,1,2,4,1,1,1,79,2,1,1,4,0,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4
1097,26,0,1,652,1,7,3,5,3,1,100,4,1,2,1,0,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7
1098,22,0,1,1136,1,5,3,0,4,1,60,4,1,1,2,2,2328,12392,1,1,16,3,1,1,4,2,2,4,2,2,2
1099,43,0,1,415,0,25,3,1,3,1,79,2,3,0,4,2,10798,5268,5,0,13,3,3,1,18,5,3,1,0,0,0
1100,32,0,1,977,1,2,3,1,4,1,45,3,2,1,2,2,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6
1101,28,0,1,1179,1,19,4,1,4,1,78,2,1,2,1,1,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3
1102,36,0,1,922,1,3,2,0,1,0,39,3,1,2,4,2,2835,2561,5,0,22,4,1,1,7,2,3,1,0,0,0
1103,33,0,0,722,0,17,3,0,4,1,38,3,4,4,3,0,17444,20489,1,0,11,3,4,0,10,2,3,10,8,6,0
1104,35,1,1,104,1,2,3,0,1,0,69,3,1,2,1,2,2074,26619,1,1,12,3,4,1,1,2,3,1,0,0,0
1105,44,0,1,1099,0,5,3,3,2,1,88,3,5,4,2,1,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10
1106,31,0,1,182,1,8,5,0,1,0,93,3,4,7,2,0,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0
1107,29,0,1,352,2,6,1,1,4,1,87,2,1,8,2,1,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0
1108,23,0,1,160,1,4,1,1,3,0,51,3,1,2,2,0,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2
1109,26,1,2,342,1,2,3,0,1,1,57,3,1,1,1,1,2042,15346,6,1,14,3,2,1,6,2,3,3,2,1,2
1110,37,0,1,124,1,3,3,5,4,0,35,3,2,6,2,0,4107,13848,3,0,15,3,1,0,8,3,2,4,3,0,1
1111,26,0,1,841,1,6,3,5,3,0,46,2,1,1,2,1,2368,23300,1,0,19,3,3,0,5,3,2,5,4,4,3
1112,51,0,1,833,1,1,3,0,3,1,96,3,1,1,4,1,2723,23231,1,0,11,3,2,0,1,0,2,1,0,0,0
1113,44,0,1,661,1,9,2,0,2,1,61,3,1,1,1,1,2559,7508,1,1,13,3,4,0,8,0,3,8,7,7,1
1114,39,1,1,895,0,5,3,2,4,1,56,3,2,5,4,1,2086,3335,3,0,14,3,3,1,19,6,4,1,0,0,0
1115,33,0,2,1296,1,6,3,0,3,1,30,3,2,6,4,2,7725,5335,3,0,23,4,3,1,15,2,1,13,11,4,7
1116,51,0,2,968,1,6,2,1,2,0,40,2,1,2,3,0,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7
1117,37,0,2,319,0,4,4,3,1,1,41,3,1,5,4,2,2793,2539,4,0,17,3,3,1,13,2,3,9,8,5,8
1118,32,0,1,646,1,9,4,0,1,0,92,3,2,1,4,1,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5
1119,38,0,1,343,1,15,2,0,3,1,92,2,3,7,4,2,11510,15682,0,1,14,3,2,1,12,3,3,11,10,2,9
1120,32,0,1,548,1,1,3,0,2,1,66,3,2,1,2,1,6220,7346,1,0,17,3,2,2,10,3,3,10,4,0,9
1121,30,0,1,125,1,9,2,1,4,1,83,2,1,2,3,0,2206,16117,1,0,13,3,1,0,10,5,3,10,0,1,8
1122,24,0,1,1206,1,17,1,1,4,0,41,2,2,3,3,2,4377,24117,1,0,15,3,2,2,5,6,3,4,2,3,2
1123,55,0,2,135,1,18,4,1,3,1,62,3,2,6,2,1,6385,12992,3,1,14,3,4,2,17,3,3,8,7,6,7
1124,49,0,1,527,1,8,2,5,1,0,51,3,3,2,2,1,7403,22477,4,0,11,3,3,1,29,3,2,26,9,1,7
1125,30,0,1,413,0,7,1,3,4,1,57,3,1,5,2,0,2983,18398,0,0,14,3,1,0,4,3,3,3,2,1,2
1126,41,0,1,334,0,2,4,0,4,1,88,3,4,4,2,0,16015,15896,1,0,19,3,2,0,22,2,3,22,10,0,4
1127,31,1,2,307,1,29,2,1,3,1,71,2,1,2,2,0,3479,11652,0,0,11,3,2,0,6,2,4,5,4,1,4
1128,40,0,0,663,1,9,4,5,3,1,81,3,2,2,3,2,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7
1129,29,0,1,942,1,15,1,0,2,0,69,1,1,1,4,1,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3
1130,38,0,1,1206,1,9,2,0,2,1,71,3,1,1,4,2,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3
1131,41,0,1,483,1,6,3,1,4,1,95,2,2,3,2,0,6032,10110,6,1,15,3,4,0,8,3,3,5,4,1,2
1132,46,0,1,406,0,3,1,3,1,1,52,3,4,4,3,1,17465,15596,3,0,12,3,4,1,23,3,3,12,9,4,9
1133,44,0,0,111,1,17,3,0,4,1,74,1,1,1,3,0,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0
1134,33,0,1,392,0,2,4,1,4,1,93,3,2,0,4,2,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4
1135,30,0,0,1398,0,22,4,5,3,0,69,3,3,0,1,1,8412,2890,0,0,11,3,3,0,10,3,3,9,8,7,8
1136,41,0,0,256,0,10,2,1,3,1,40,1,2,0,2,0,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9
1137,45,0,1,1316,1,29,3,1,3,1,83,3,1,1,4,0,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3
1138,36,0,0,1229,0,8,4,2,1,1,84,3,2,0,4,2,5079,25952,4,0,13,3,4,2,12,3,3,7,7,0,7
1139,49,0,1,174,0,8,4,2,4,1,56,2,4,0,2,1,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3
1140,36,0,1,325,1,10,4,2,4,0,63,3,3,6,3,1,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7
1141,31,0,1,408,1,9,4,0,3,1,42,2,1,1,2,0,2657,7551,0,1,16,3,4,0,3,5,3,2,2,2,2
1142,54,0,1,376,1,19,4,1,4,0,95,3,2,3,1,2,5485,22670,9,1,11,3,2,2,9,4,3,5,3,1,4
1143,29,0,2,806,1,1,4,0,2,1,76,1,1,1,4,2,2720,18959,1,0,18,3,4,1,10,5,3,10,7,2,8
1144,29,1,1,428,0,9,3,3,2,0,52,1,1,5,2,0,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2
1145,21,0,1,391,1,15,2,0,3,1,96,3,1,1,4,0,1232,19281,1,0,14,3,4,0,0,6,3,0,0,0,0
1146,35,0,1,817,1,1,3,1,4,0,60,2,2,2,4,1,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0
1147,35,0,1,607,1,9,3,0,4,0,66,2,3,3,3,1,10685,23457,1,1,20,4,2,1,17,2,3,17,14,5,15
1148,44,0,1,1448,0,28,3,1,4,0,53,4,4,0,4,1,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11
1149,33,0,2,508,0,10,3,3,2,1,46,2,2,0,4,0,4682,4317,3,0,14,3,3,0,9,6,2,7,7,0,1
1150,40,0,1,658,0,10,4,3,1,1,67,2,3,0,2,2,9705,20652,2,0,12,3,2,1,11,2,2,1,0,0,0
1151,31,0,2,1125,1,1,3,0,4,1,48,1,2,1,1,1,5003,5771,1,0,21,4,2,0,10,6,3,10,8,8,7
1152,35,0,1,195,0,1,3,1,1,0,80,3,2,0,3,0,4859,6698,1,0,16,3,4,0,5,3,3,5,4,0,3
1153,32,1,1,1033,1,9,3,1,1,0,41,3,1,2,1,0,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4
1154,42,0,1,300,1,2,3,0,1,1,56,3,5,4,3,1,18880,17312,5,0,11,3,1,0,24,2,2,22,6,4,14
1155,42,0,2,458,1,26,5,1,1,0,60,3,3,7,1,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0
1156,24,0,0,1092,1,9,3,0,3,1,60,2,1,2,2,2,2694,26551,1,0,11,3,3,3,1,4,3,1,0,0,0
1157,36,0,1,172,1,4,4,0,1,1,37,2,2,2,4,0,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8
1158,25,0,1,1356,0,10,4,0,3,1,57,3,2,0,4,0,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1
1159,22,0,0,1123,1,16,2,1,4,1,96,4,1,2,4,2,2935,7324,1,1,13,3,2,2,1,2,2,1,0,0,0
1160,48,1,2,708,0,7,2,1,4,0,95,3,1,5,3,1,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7
1161,34,0,2,648,2,11,3,0,3,1,56,2,2,8,2,1,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8
1162,23,1,1,1243,1,6,3,0,3,1,63,4,1,2,1,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0
1163,34,0,1,1153,1,1,2,1,1,1,94,3,2,3,2,1,4325,17736,1,0,15,3,3,0,5,2,3,5,2,1,3
1164,31,0,1,1082,1,1,4,1,3,1,87,3,1,1,2,0,2501,18775,1,0,17,3,2,0,1,4,3,1,1,1,0
1165,32,0,1,529,1,2,3,2,4,1,78,3,1,1,1,0,2439,11288,1,0,14,3,4,0,4,4,3,4,2,1,2
1166,31,0,1,154,0,7,4,0,2,1,41,2,1,5,3,1,2329,11737,3,0,15,3,2,0,13,2,4,7,7,5,2
1167,38,0,1,364,1,3,5,2,4,0,32,3,2,1,3,0,4317,2302,3,1,20,4,2,0,19,2,3,3,2,2,2
1168,31,0,2,163,1,24,1,2,4,0,30,3,2,3,4,0,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4
1169,40,0,1,300,0,26,3,3,3,1,74,3,2,0,1,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5
1170,23,1,1,427,0,7,3,0,3,1,99,3,1,5,4,2,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2
1171,42,0,1,1142,1,8,3,0,4,1,81,3,1,2,3,0,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0
1172,42,0,1,1265,1,3,3,0,3,0,95,4,2,2,4,1,5231,23726,2,1,13,3,2,1,17,1,2,5,3,1,3
1173,46,0,0,849,0,26,2,0,2,1,98,2,2,0,2,0,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2
1174,52,0,2,890,1,25,4,1,3,0,81,2,4,3,4,1,13826,19028,3,0,22,4,3,0,31,3,3,9,8,0,0
1175,37,0,1,799,1,1,3,2,2,0,59,3,3,3,4,0,7491,23848,4,0,17,3,4,0,12,3,4,6,5,1,2
1176,50,0,1,1322,1,28,3,0,4,0,43,3,4,7,1,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2
1177,26,0,2,496,1,11,2,1,1,1,60,3,2,6,1,1,4741,22722,1,1,13,3,3,1,5,3,3,5,3,3,3
1178,19,1,1,419,0,21,3,5,4,1,37,2,1,5,2,0,2121,9947,1,1,13,3,2,0,1,3,4,1,0,0,0
1179,38,0,1,1321,0,1,4,0,4,1,86,3,2,0,2,1,4440,7636,0,0,15,3,1,2,16,3,3,15,13,5,8
1180,29,0,1,738,1,9,5,5,2,1,30,2,1,2,4,0,3983,7621,0,0,17,3,3,0,4,2,3,3,2,2,2
1181,31,0,1,655,1,7,4,0,4,1,48,3,2,2,4,2,5915,9528,3,0,22,4,4,1,10,3,2,7,7,1,7
1182,27,0,1,1240,1,2,4,0,4,0,33,3,1,2,1,2,2341,19715,1,0,13,3,4,1,1,6,3,1,0,0,0
1183,53,0,1,1395,1,24,4,1,2,1,48,4,3,6,4,1,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2
1184,28,1,1,103,1,24,3,0,3,1,50,2,1,2,3,0,2028,12947,5,1,14,3,2,0,6,4,3,4,2,0,3
1185,37,0,1,1305,1,10,4,0,3,1,49,3,2,3,2,0,4197,21123,2,1,12,3,4,0,18,2,2,1,0,0,1
1186,38,0,2,1490,1,2,2,0,4,1,42,3,1,2,4,1,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0
1187,28,1,2,1009,1,1,3,1,1,1,45,2,1,2,2,2,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0
1188,33,0,2,1303,1,7,2,0,4,1,36,3,2,6,3,2,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8
1189,38,0,1,130,0,2,2,3,4,1,32,3,3,0,2,0,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0
1190,31,0,1,140,1,12,1,1,3,0,95,3,1,1,4,1,3929,6984,8,1,23,4,3,1,7,0,3,4,2,0,2
1191,44,0,1,1315,1,3,4,5,4,1,35,3,5,4,4,1,19513,9358,4,1,12,3,1,1,26,2,4,2,2,0,1
1192,40,0,2,1469,1,9,4,1,4,1,35,3,1,1,2,2,3617,25063,8,1,14,3,4,1,3,2,3,1,1,0,0
1193,33,0,1,832,1,5,4,0,3,0,63,2,1,1,4,1,2911,14776,1,0,13,3,3,1,2,2,2,2,2,0,2
1194,33,0,1,1075,2,3,2,4,4,1,57,3,1,8,2,2,2277,22650,3,1,11,3,3,1,7,4,4,4,3,0,3
1195,44,0,1,136,1,28,3,0,4,1,32,3,4,7,1,1,16328,22074,3,0,13,3,3,1,24,1,4,20,6,14,17
1196,34,0,1,1440,0,7,2,2,2,1,55,3,1,5,3,1,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7
1197,36,0,2,635,1,18,1,1,2,0,73,3,1,2,4,0,2153,7703,1,0,13,3,1,0,8,2,3,8,1,1,7
1198,35,0,1,662,0,1,5,3,3,1,94,3,3,0,2,1,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6
1199,32,0,1,498,1,3,4,1,3,0,93,3,2,3,1,1,6725,13554,1,0,12,3,3,1,8,2,4,8,7,6,3
1200,35,1,1,1204,0,4,3,2,4,1,86,3,3,0,1,0,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7
1201,24,0,1,1476,0,4,1,1,4,0,42,3,2,0,3,1,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3
1202,52,1,1,1030,0,5,3,0,2,1,64,3,3,0,2,0,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7
1203,36,0,1,711,1,5,4,0,2,0,42,3,3,6,1,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2
1204,31,1,2,754,0,26,4,3,1,1,63,3,2,0,4,1,5617,21075,1,1,11,3,3,0,10,4,3,10,7,0,8
1205,43,0,2,394,0,26,2,0,3,1,92,3,4,4,4,1,16959,19494,1,1,12,3,4,2,25,3,4,25,12,4,12
1206,30,0,1,1465,1,1,3,1,4,1,63,3,1,1,2,1,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7
1207,59,0,1,326,0,3,3,0,3,0,48,2,2,0,4,0,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5
1208,38,0,2,508,1,6,4,0,1,1,72,2,2,3,3,1,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7
1209,39,1,0,592,1,2,3,0,1,0,54,2,1,2,1,0,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0
1210,24,0,2,897,2,10,3,1,1,1,59,3,1,8,4,1,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1
1211,44,0,1,1467,1,20,3,0,4,1,49,3,1,1,2,0,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3
1212,31,0,1,688,0,7,3,0,3,1,44,2,3,4,4,2,11557,25291,9,0,21,4,3,1,10,3,2,5,4,0,1
1213,41,0,1,263,1,6,3,1,4,1,59,3,1,2,1,0,4721,3119,2,1,13,3,3,0,20,3,3,18,13,2,17
1214,24,0,1,1127,1,18,1,0,2,1,52,3,1,2,3,1,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2
1215,49,0,2,636,1,10,4,0,3,0,35,3,5,7,1,0,18665,25594,9,1,11,3,4,0,22,4,3,3,2,1,2
1216,25,0,1,891,0,4,2,0,2,0,99,2,2,0,4,0,4487,12090,1,1,11,3,2,0,5,3,3,5,4,1,3
1217,22,1,1,391,1,7,1,0,4,1,75,3,1,1,2,0,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0
1218,32,0,1,588,0,8,2,2,3,0,65,2,2,0,2,1,5228,24624,1,1,11,3,4,0,13,2,3,13,12,11,9
1219,30,0,1,153,1,8,2,0,2,0,73,4,3,7,1,1,11416,17802,0,1,12,3,3,3,9,4,2,8,7,1,7
1220,57,0,1,405,1,1,2,0,2,1,93,4,2,1,3,1,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8
1221,18,1,2,1306,0,5,3,3,2,1,69,3,1,5,2,0,1878,8059,1,1,14,3,4,0,0,3,3,0,0,0,0
1222,42,0,1,201,1,1,4,0,2,0,95,3,1,2,1,2,2576,20490,3,0,16,3,2,1,8,5,3,5,2,1,2
1223,38,0,2,693,1,7,3,0,4,1,57,4,1,1,3,2,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3
1224,36,0,1,676,1,1,3,5,3,0,35,3,2,3,2,1,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5
1225,50,0,1,797,1,4,1,0,1,1,96,3,5,7,2,2,19144,15815,3,0,14,3,1,2,28,4,2,10,4,1,6
1226,50,1,2,562,0,8,2,2,2,1,50,3,2,0,3,1,6796,23452,3,1,14,3,1,1,18,4,3,4,3,1,3
1227,28,0,1,821,0,5,4,1,1,1,98,3,2,0,4,0,4908,24252,1,0,14,3,2,0,4,3,3,4,2,0,2
1228,34,0,1,182,1,1,4,0,2,0,72,4,1,1,4,0,3280,13551,2,0,16,3,3,0,10,2,3,4,2,1,3
1229,29,1,1,318,1,8,4,5,2,1,77,1,1,2,1,1,2119,4759,1,1,11,3,4,0,7,4,2,7,7,0,7
1230,49,0,1,1091,1,1,2,2,3,0,90,2,4,6,3,0,13964,17810,7,1,12,3,4,0,25,2,3,7,1,0,7
1231,38,0,1,437,0,16,3,0,2,0,90,3,2,0,2,0,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2
1232,28,1,1,654,1,1,2,0,1,0,67,1,1,1,2,0,2216,3872,7,1,13,3,4,0,10,4,3,7,7,3,7
1233,18,1,2,544,0,3,2,1,2,0,70,3,1,5,4,0,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0
